age,gender,interest,course
30,Male,java,Computer Science
30,Male,c++,Computer Science
30,Male,frontend,Computer Science
30,Male,backend,Computer Science
30,Male,DevOps,Computer Science
30,Male,UI/UX,Computer Science
30,Male,system,Computer Science
30,Male,database,Computer Science
30,Male,game,Computer Science
30,Male,full stack,Computer Science
30,Male,quantum,Computer Science
30,Male,painting,Fine Arts
30,Male,sculpture,Fine Arts
30,Male,digital art,Fine Arts
30,Male,graphic,Fine Arts
30,Male,photography,Fine Arts
30,Male,music,Fine Arts
30,Male,singing,Fine Arts
30,Male,instrumental,Fine Arts
30,Male,dance,Fine Arts
30,Male,theater,Fine Arts
30,Male,film,Fine Arts
30,Male,writing,Fine Arts
30,Male,animation,Fine Arts
30,Male,rap,Fine Arts
30,Male,performance,Fine Arts
30,Male,fashion,Fine Arts
30,Male,design,Fine Arts
30,Male,illustration,Fine Arts
30,Male,typography,Fine Arts
30,Male,jewelry,Fine Arts
30,Male,pottery,Fine Arts
30,Male,street art,Fine Arts
30,Male,biology,Nursing
30,Male,chemistry,Chemical Engineering
30,Male,physics,Physics
30,Male,math,Mathematics
30,Male,statistics,Mathematics
30,Male,environment,Science
30,Male,laboratory,Science
30,Male,medical,Nursing
30,Male,genetics,Nursing
30,Male,quantum mechanics,Physics
30,Male,geology,Science
30,Male,marine,Science
30,Male,molecular,Nursing
30,Male,organic,Chemical Engineering
30,Male,astrophysics,Physics
30,Male,calculus,Mathematics
30,Male,ecology,Science
30,Male,climate,Science
30,Male,neuroscience,Nursing
30,Male,biotech,Nursing
30,Male,biomedical,Nursing
30,Male,microbiology,Nursing
30,Male,cellular,Nursing
30,Male,analytical,Chemical Engineering
30,Male,theoretical,Physics
30,Male,business,Business Management
30,Male,sports,Physical Education
30,Male,law,Legal Management
30,Male,psychology,Psychology
30,Male,education,Education
30,Male,engineering,Civil Engineering
30,Female,programming,Computer Science
30,Female,software,Computer Science
30,Female,web,Computer Science
30,Female,network,Computer Science
30,Female,cybersecurity,Computer Science
30,Female,data science,Computer Science
30,Female,machine learning,Computer Science
30,Female,cloud,Computer Science
30,Female,blockchain,Computer Science
30,Female,python,Computer Science
30,Female,java,Computer Science
30,Female,c++,Computer Science
30,Female,frontend,Computer Science
30,Female,backend,Computer Science
30,Female,DevOps,Computer Science
30,Female,UI/UX,Computer Science
30,Female,system,Computer Science
30,Female,database,Computer Science
30,Female,game,Computer Science
30,Female,full stack,Computer Science
30,Female,quantum,Computer Science
30,Female,painting,Fine Arts
30,Female,sculpture,Fine Arts
30,Female,digital art,Fine Arts
30,Female,graphic,Fine Arts
30,Female,photography,Fine Arts
30,Female,music,Fine Arts
30,Female,singing,Fine Arts
30,Female,instrumental,Fine Arts
30,Female,dance,Fine Arts
30,Female,theater,Fine Arts
30,Female,film,Fine Arts
30,Female,writing,Fine Arts
30,Female,animation,Fine Arts
30,Female,rap,Fine Arts
30,Female,performance,Fine Arts
30,Female,fashion,Fine Arts
30,Female,design,Fine Arts
30,Female,illustration,Fine Arts
30,Female,typography,Fine Arts
30,Female,jewelry,Fine Arts
30,Female,pottery,Fine Arts
30,Female,street art,Fine Arts
30,Female,biology,Nursing
30,Female,chemistry,Chemical Engineering
30,Female,physics,Physics
30,Female,math,Mathematics
30,Female,statistics,Mathematics
30,Female,environment,Science
30,Female,laboratory,Science
30,Female,medical,Nursing
30,Female,genetics,Nursing
30,Female,quantum mechanics,Physics
30,Female,geology,Science
30,Female,marine,Science
30,Female,molecular,Nursing
30,Female,organic,Chemical Engineering
30,Female,astrophysics,Physics
30,Female,calculus,Mathematics
30,Female,ecology,Science
30,Female,climate,Science
30,Female,neuroscience,Nursing
30,Female,biotech,Nursing
30,Female,biomedical,Nursing
30,Female,microbiology,Nursing
30,Female,cellular,Nursing
30,Female,analytical,Chemical Engineering
30,Female,theoretical,Physics
30,Female,business,Business Management
30,Female,sports,Physical Education
30,Female,law,Legal Management
30,Female,psychology,Psychology
30,Female,education,Education
30,Female,engineering,Civil Engineering
31,Male,programming,Computer Science
31,Male,software,Computer Science
31,Male,web,Computer Science
31,Male,network,Computer Science
31,Male,cybersecurity,Computer Science
31,Male,data science,Computer Science
31,Male,machine learning,Computer Science
31,Male,cloud,Computer Science
31,Male,blockchain,Computer Science
31,Male,python,Computer Science
31,Male,java,Computer Science
31,Male,c++,Computer Science
31,Male,frontend,Computer Science
31,Male,backend,Computer Science
31,Male,DevOps,Computer Science
31,Male,UI/UX,Computer Science
31,Male,system,Computer Science
31,Male,database,Computer Science
31,Male,game,Computer Science
31,Male,full stack,Computer Science
31,Male,quantum,Computer Science
31,Male,painting,Fine Arts
31,Male,sculpture,Fine Arts
31,Male,digital art,Fine Arts
31,Male,graphic,Fine Arts
31,Male,photography,Fine Arts
31,Male,music,Fine Arts
31,Male,singing,Fine Arts
31,Male,instrumental,Fine Arts
31,Male,dance,Fine Arts
31,Male,theater,Fine Arts
31,Male,film,Fine Arts
31,Male,writing,Fine Arts
31,Male,animation,Fine Arts
31,Male,rap,Fine Arts
31,Male,performance,Fine Arts
31,Male,fashion,Fine Arts
31,Male,design,Fine Arts
31,Male,illustration,Fine Arts
31,Male,typography,Fine Arts
31,Male,jewelry,Fine Arts
31,Male,pottery,Fine Arts
31,Male,street art,Fine Arts
31,Male,biology,Nursing
31,Male,chemistry,Chemical Engineering
31,Male,physics,Physics
31,Male,math,Mathematics
31,Male,statistics,Mathematics
31,Male,environment,Science
31,Male,laboratory,Science
31,Male,medical,Nursing
31,Male,genetics,Nursing
31,Male,quantum mechanics,Physics
31,Male,geology,Science
31,Male,marine,Science
31,Male,molecular,Nursing
31,Male,organic,Chemical Engineering
31,Male,astrophysics,Physics
31,Male,calculus,Mathematics
31,Male,ecology,Science
31,Male,climate,Science
31,Male,neuroscience,Nursing
31,Male,biotech,Nursing
31,Male,biomedical,Nursing
31,Male,microbiology,Nursing
31,Male,cellular,Nursing
31,Male,analytical,Chemical Engineering
31,Male,theoretical,Physics
31,Male,business,Business Management
31,Male,sports,Physical Education
31,Male,law,Legal Management
31,Male,psychology,Psychology
31,Male,education,Education
31,Male,engineering,Civil Engineering
31,Female,programming,Computer Science
31,Female,software,Computer Science
31,Female,web,Computer Science
31,Female,network,Computer Science
31,Female,cybersecurity,Computer Science
31,Female,data science,Computer Science
31,Female,machine learning,Computer Science
31,Female,cloud,Computer Science
31,Female,blockchain,Computer Science
31,Female,python,Computer Science
31,Female,java,Computer Science
31,Female,c++,Computer Science
31,Female,frontend,Computer Science
31,Female,backend,Computer Science
31,Female,DevOps,Computer Science
31,Female,UI/UX,Computer Science
31,Female,system,Computer Science
31,Female,database,Computer Science
31,Female,game,Computer Science
31,Female,full stack,Computer Science
31,Female,quantum,Computer Science
31,Female,painting,Fine Arts
31,Female,sculpture,Fine Arts
31,Female,digital art,Fine Arts
31,Female,graphic,Fine Arts
31,Female,photography,Fine Arts
31,Female,music,Fine Arts
31,Female,singing,Fine Arts
31,Female,instrumental,Fine Arts
31,Female,dance,Fine Arts
31,Female,theater,Fine Arts
31,Female,film,Fine Arts
31,Female,writing,Fine Arts
31,Female,animation,Fine Arts
31,Female,rap,Fine Arts
31,Female,performance,Fine Arts
31,Female,fashion,Fine Arts
31,Female,design,Fine Arts
31,Female,illustration,Fine Arts
31,Female,typography,Fine Arts
31,Female,jewelry,Fine Arts
31,Female,pottery,Fine Arts
31,Female,street art,Fine Arts
31,Female,biology,Nursing
31,Female,chemistry,Chemical Engineering
31,Female,physics,Physics
31,Female,math,Mathematics
31,Female,statistics,Mathematics
31,Female,environment,Science
31,Female,laboratory,Science
31,Female,medical,Nursing
31,Female,genetics,Nursing
31,Female,quantum mechanics,Physics
31,Female,geology,Science
31,Female,marine,Science
31,Female,molecular,Nursing
31,Female,organic,Chemical Engineering
31,Female,astrophysics,Physics
31,Female,calculus,Mathematics
31,Female,ecology,Science
31,Female,climate,Science
31,Female,neuroscience,Nursing
31,Female,biotech,Nursing
31,Female,biomedical,Nursing
31,Female,microbiology,Nursing
31,Female,cellular,Nursing
31,Female,analytical,Chemical Engineering
31,Female,theoretical,Physics
31,Female,business,Business Management
31,Female,sports,Physical Education
31,Female,law,Legal Management
31,Female,psychology,Psychology
31,Female,education,Education
31,Female,engineering,Civil Engineering
32,Male,programming,Computer Science
32,Male,software,Computer Science
32,Male,web,Computer Science
32,Male,network,Computer Science
32,Male,cybersecurity,Computer Science
32,Male,data science,Computer Science
32,Male,machine learning,Computer Science
32,Male,cloud,Computer Science
32,Male,blockchain,Computer Science
32,Male,python,Computer Science
32,Male,java,Computer Science
32,Male,c++,Computer Science
32,Male,frontend,Computer Science
32,Male,backend,Computer Science
32,Male,DevOps,Computer Science
32,Male,UI/UX,Computer Science
32,Male,system,Computer Science
32,Male,database,Computer Science
32,Male,game,Computer Science
32,Male,full stack,Computer Science
32,Male,quantum,Computer Science
32,Male,painting,Fine Arts
32,Male,sculpture,Fine Arts
32,Male,digital art,Fine Arts
32,Male,graphic,Fine Arts
32,Male,photography,Fine Arts
32,Male,music,Fine Arts
32,Male,singing,Fine Arts
32,Male,instrumental,Fine Arts
32,Male,dance,Fine Arts
32,Male,theater,Fine Arts
32,Male,film,Fine Arts
32,Male,writing,Fine Arts
32,Male,animation,Fine Arts
32,Male,rap,Fine Arts
32,Male,performance,Fine Arts
32,Male,fashion,Fine Arts
32,Male,design,Fine Arts
32,Male,illustration,Fine Arts
32,Male,typography,Fine Arts
32,Male,jewelry,Fine Arts
32,Male,pottery,Fine Arts
32,Male,street art,Fine Arts
32,Male,biology,Nursing
32,Male,chemistry,Chemical Engineering
32,Male,physics,Physics
32,Male,math,Mathematics
32,Male,statistics,Mathematics
32,Male,environment,Science
32,Male,laboratory,Science
32,Male,medical,Nursing
32,Male,genetics,Nursing
32,Male,quantum mechanics,Physics
32,Male,geology,Science
32,Male,marine,Science
32,Male,molecular,Nursing
32,Male,organic,Chemical Engineering
32,Male,astrophysics,Physics
32,Male,calculus,Mathematics
32,Male,ecology,Science
32,Male,climate,Science
32,Male,neuroscience,Nursing
32,Male,biotech,Nursing
32,Male,biomedical,Nursing
32,Male,microbiology,Nursing
32,Male,cellular,Nursing
32,Male,analytical,Chemical Engineering
32,Male,theoretical,Physics
32,Male,business,Business Management
32,Male,sports,Physical Education
32,Male,law,Legal Management
32,Male,psychology,Psychology
32,Male,education,Education
32,Male,engineering,Civil Engineering
32,Female,programming,Computer Science
32,Female,software,Computer Science
32,Female,web,Computer Science
32,Female,network,Computer Science
32,Female,cybersecurity,Computer Science
32,Female,data science,Computer Science
32,Female,machine learning,Computer Science
32,Female,cloud,Computer Science
32,Female,blockchain,Computer Science
32,Female,python,Computer Science
32,Female,java,Computer Science
32,Female,c++,Computer Science
32,Female,frontend,Computer Science
32,Female,backend,Computer Science
32,Female,DevOps,Computer Science
32,Female,UI/UX,Computer Science
32,Female,system,Computer Science
32,Female,database,Computer Science
32,Female,game,Computer Science
32,Female,full stack,Computer Science
32,Female,quantum,Computer Science
32,Female,painting,Fine Arts
32,Female,sculpture,Fine Arts
32,Female,digital art,Fine Arts
32,Female,graphic,Fine Arts
32,Female,photography,Fine Arts
32,Female,music,Fine Arts
32,Female,singing,Fine Arts
32,Female,instrumental,Fine Arts
32,Female,dance,Fine Arts
32,Female,theater,Fine Arts
32,Female,film,Fine Arts
32,Female,writing,Fine Arts
32,Female,animation,Fine Arts
32,Female,rap,Fine Arts
32,Female,performance,Fine Arts
32,Female,fashion,Fine Arts
32,Female,design,Fine Arts
32,Female,illustration,Fine Arts
32,Female,typography,Fine Arts
32,Female,jewelry,Fine Arts
32,Female,pottery,Fine Arts
32,Female,street art,Fine Arts
32,Female,biology,Nursing
32,Female,chemistry,Chemical Engineering
32,Female,physics,Physics
32,Female,math,Mathematics
32,Female,statistics,Mathematics
32,Female,environment,Science
32,Female,laboratory,Science
32,Female,medical,Nursing
32,Female,genetics,Nursing
32,Female,quantum mechanics,Physics
32,Female,geology,Science
32,Female,marine,Science
32,Female,molecular,Nursing
32,Female,organic,Chemical Engineering
32,Female,astrophysics,Physics
32,Female,calculus,Mathematics
32,Female,ecology,Science
32,Female,climate,Science
32,Female,neuroscience,Nursing
32,Female,biotech,Nursing
32,Female,biomedical,Nursing
32,Female,microbiology,Nursing
32,Female,cellular,Nursing
32,Female,analytical,Chemical Engineering
32,Female,theoretical,Physics
32,Female,business,Business Management
32,Female,sports,Physical Education
32,Female,law,Legal Management
32,Female,psychology,Psychology
32,Female,education,Education
32,Female,engineering,Civil Engineering
33,Male,programming,Computer Science
33,Male,software,Computer Science
33,Male,web,Computer Science
33,Male,network,Computer Science
33,Male,cybersecurity,Computer Science
33,Male,data science,Computer Science
33,Male,machine learning,Computer Science
33,Male,cloud,Computer Science
33,Male,blockchain,Computer Science
33,Male,python,Computer Science
33,Male,java,Computer Science
33,Male,c++,Computer Science
33,Male,frontend,Computer Science
33,Male,backend,Computer Science
33,Male,DevOps,Computer Science
33,Male,UI/UX,Computer Science
33,Male,system,Computer Science
33,Male,database,Computer Science
33,Male,game,Computer Science
33,Male,full stack,Computer Science
33,Male,quantum,Computer Science
33,Male,painting,Fine Arts
33,Male,sculpture,Fine Arts
33,Male,digital art,Fine Arts
33,Male,graphic,Fine Arts
33,Male,photography,Fine Arts
33,Male,music,Fine Arts
33,Male,singing,Fine Arts
33,Male,instrumental,Fine Arts
33,Male,dance,Fine Arts
33,Male,theater,Fine Arts
33,Male,film,Fine Arts
33,Male,writing,Fine Arts
33,Male,animation,Fine Arts
33,Male,rap,Fine Arts
33,Male,performance,Fine Arts
33,Male,fashion,Fine Arts
33,Male,design,Fine Arts
33,Male,illustration,Fine Arts
33,Male,typography,Fine Arts
33,Male,jewelry,Fine Arts
33,Male,pottery,Fine Arts
33,Male,street art,Fine Arts
33,Male,biology,Nursing
33,Male,chemistry,Chemical Engineering
33,Male,physics,Physics
33,Male,math,Mathematics
33,Male,statistics,Mathematics
33,Male,environment,Science
33,Male,laboratory,Science
33,Male,medical,Nursing
33,Male,genetics,Nursing
33,Male,quantum mechanics,Physics
33,Male,geology,Science
33,Male,marine,Science
33,Male,molecular,Nursing
33,Male,organic,Chemical Engineering
33,Male,astrophysics,Physics
33,Male,calculus,Mathematics
33,Male,ecology,Science
33,Male,climate,Science
33,Male,neuroscience,Nursing
33,Male,biotech,Nursing
33,Male,biomedical,Nursing
33,Male,microbiology,Nursing
33,Male,cellular,Nursing
33,Male,analytical,Chemical Engineering
33,Male,theoretical,Physics
33,Male,business,Business Management
33,Male,sports,Physical Education
33,Male,law,Legal Management
33,Male,psychology,Psychology
33,Male,education,Education
